,Source.Port,Destination.Port,Fwd.PSH.Flags,Min.Packet.Length,Max.Packet.Length,Packet.Length.Mean,Packet.Length.Std,scale_Flow.Duration,scale_Total.Fwd.Packets,scale_Total.Backward.Packets,scale_Total.Length.of.Fwd.Packets,scale_Total.Length.of.Bwd.Packets,scale_Fwd.Packet.Length.Mean,scale_Fwd.Packet.Length.Std,scale_Bwd.Packet.Length.Mean,scale_Bwd.Packet.Length.Std,scale_Flow.Bytes.s,scale_Flow.Packets.s,scale_Flow.IAT.Mean,scale_Flow.IAT.Std,scale_Fwd.IAT.Total,scale_Fwd.IAT.Mean,scale_Fwd.IAT.Std,scale_Bwd.IAT.Total,scale_Bwd.IAT.Mean,scale_Bwd.IAT.Std,scale_Fwd.Header.Length,scale_Bwd.Header.Length,scale_Fwd.Packets.s,scale_Bwd.Packets.s,scale_Packet.Length.Variance,scale_SYN.Flag.Count,scale_PSH.Flag.Count,scale_ACK.Flag.Count,scale_URG.Flag.Count,scale_Down.Up.Ratio,scale_Average.Packet.Size,scale_Avg.Fwd.Segment.Size,scale_Avg.Bwd.Segment.Size,scale_Fwd.Avg.Packets.Bulk,scale_Subflow.Fwd.Packets,scale_Subflow.Fwd.Bytes,scale_Subflow.Bwd.Packets,scale_Subflow.Bwd.Bytes,scale_Init_Win_bytes_forward,scale_Init_Win_bytes_backward,scale_act_data_pkt_fwd,scale_min_seg_size_forward,scale_Active.Mean,scale_Active.Std,scale_Idle.Mean,scale_Idle.Std,ApplicationName
1723,1521,49426,0,11.0,85.0,33.72727272727273,29.93356279860755,7.5882104833263035,120.34560789960912,0.0,109.12629629262784,0.08654836947032897,1020.5641239405305,1118.4125528139584,694.2590120160214,0.0,19.15023577820085,46.39103791102563,0.8421756615734756,0.3613412044493758,7.004397433067906,0.9635549817061031,0.34312066834438626,0.0,0.0,0.0,71.56313458762509,4.844961240310077,83.50581685818287,9.277340915712937,20.130929998554333,0.0,450.1385041551247,49.071417786501584,0.0,0.0,963.3668903803133,1020.5641239405305,694.2590120160214,0.0,0.0,1117.7696717040126,0.0,58.77034358047016,0.0,4068.450927734375,244.05506883604505,0.0,0.0,0.0,64999.38217032004,2.2143482380572118e-07,HTTP_PROXY
1724,50106,443,0,0.0,1418.0,241.12121212121207,445.3991719216425,63969.147374591754,213.9477473770829,116.29293893129771,470.6272719168788,35.133228731861664,2475.77115464777,6311.668945816041,17614.110480640862,39796.0670427994,0.05092440079782459,0.016529323277243647,2063.529945963553,12007.507886350575,63962.76092102324,4692.795729582802,16425.98784311617,63969.127891767435,5683.573262808185,20158.235518324138,203.55736060480024,127.90697674418604,0.01761266193233798,0.01652932794463177,4457.032766095545,32500.0,765.2354570637119,152.12139513815492,0.0,13000.0,6456.797798817514,2475.77115464777,17614.110480640855,0.0,0.0,1524.2313705054717,0.0,11871.609403254972,0.0,246.9635009765625,216.93783896537337,0.0,0.0,0.0,64999.3826525778,0.0019550716588681775,DNS
1725,50106,443,0,0.0,39.0,25.5,18.411952639521967,0.12566670227223228,26.74346842213536,0.0,7.725755489743564,0.21096165058392685,325.13547311379745,593.1278251941808,1692.2563417890522,0.0,203.48837209302326,833.3322638833455,0.06229198954681248,0.10849435993135308,0.012458521457007335,0.01371078158177426,0.0,0.0,0.0,0.0,25.44467007560003,7.751937984496124,1111.111111111111,555.5544814805415,7.61634686437056,0.0,90.02770083102493,14.721425335950476,0.0,0.0,882.8699264940876,325.13547311379745,1692.2563417890522,0.0,0.0,270.9744658676394,0.0,764.0144665461121,0.0,497.894287109375,27.11722987067167,0.0,0.0,0.0,0.0,0.0,DNS
1726,443,50106,0,0.0,0.0,0.0,0.0,0.017333338244445835,13.37173421106768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3823.528392151578,0.017333423178243473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.722335037800015,7.751937984496124,3823.5294117647063,3823.5283921559703,0.0,0.0,0.0,9.814283557300318,0.0,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.9635009765625,0.0,0.0,0.0,0.0,0.0,0.0,DNS
1727,0,0,0,0.0,0.0,0.0,0.0,64999.56558321024,1604.6081053281216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06445878432814998,541.6646263783136,0.02473252889288624,64458.8348700732,596.1165751334964,0.023899343096020632,0.0,0.0,0.0,0.0,0.0,0.13000090350627938,6.599357195479286e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64999.38665764749,0.0020125414273677983,HTTP_PROXY
1728,45166,443,0,0.0,1978.0,229.00000000000009,507.3110037693392,58934.8444898726,147.0890763217445,77.52862595419847,448.0938184051267,20.960933231095296,3428.7013528364096,9025.235725216615,15285.532224784562,47019.39650256791,0.03658796942683519,0.012059710094328985,2806.433885968023,13207.966767982705,58721.47123588233,6462.382145858744,18016.323136995234,58934.84459095856,7854.425673857803,22027.695319567792,139.94568541580017,89.14728682170542,0.013143048823917251,0.012059714761717424,5782.232909668766,32500.0,495.1523545706371,103.04997735165334,0.0,13000.0,6216.679014497807,3428.7013528364096,15285.532224784562,0.0,0.0,2133.9239187076605,0.0,10343.580470162748,0.0,31.73828125,135.58614935335837,0.0,0.0,0.0,64999.38402552257,0.0021495546608815224,YOUTUBE
1729,137,137,0,50.0,50.0,50.0,0.0,54594.369135071254,106.97387368854145,0.0,128.76259149572607,0.27046365459477806,1354.731137974156,0.0,2169.559412550067,0.0,0.003374518336308218,0.004720832686546612,6824.328633186749,26931.621151787447,54189.157547945644,8519.42074695214,27945.132607996013,0.0,0.0,0.0,25.44467007560003,1.937984496124031,0.01031852717946691,0.00020648163767948442,0.0,0.0,0.0,0.0,0.0,0.0,1442.5979191079866,1354.731137974156,2169.559412550067,0.0,0.0,1490.3595622720168,0.0,293.8517179023508,0.0,0.0,216.93783896537337,0.0,0.0,0.0,64999.381090025636,0.002738000255157526,DNS
1730,137,137,0,50.0,50.0,50.0,0.0,13959.733288591098,66.8586710553384,0.0,80.47661968482879,0.27046365459477806,1354.731137974156,0.0,2169.559412550067,0.0,0.008798147512592698,0.014049475025234095,2791.9594716565944,8043.0856416679735,13558.387898323932,3730.3000945255217,8730.321042343676,0.0,0.0,0.0,15.902918797250019,1.937984496124031,0.025221356202765735,0.003960937043373578,0.0,0.0,0.0,0.0,0.0,0.0,1514.727815063386,1354.731137974156,2169.559412550067,0.0,0.0,1388.7441375716521,0.0,470.1627486437613,0.0,0.0,135.58614935335837,0.0,0.0,0.0,64999.36902682976,0.0007689782189412539,HTTP_PROXY
1731,137,137,0,50.0,50.0,50.0,0.0,60049.26005562368,66.8586710553384,0.0,80.47661968482879,0.27046365459477806,1354.731137974156,0.0,2169.559412550067,0.0,0.0020453174595536257,0.002434607140424757,12009.909993033465,1674.6907083191265,48666.61403253856,13389.576717174283,1781.9229881864148,0.0,0.0,0.0,15.902918797250019,1.937984496124031,0.005863243384053727,8.931441510407726e-05,0.0,0.0,0.0,0.0,0.0,0.0,1514.727815063386,1354.731137974156,2169.559412550067,0.0,0.0,1388.7441375716521,0.0,470.1627486437613,0.0,0.0,135.58614935335837,0.0,0.0,0.0,51999.509536525526,41109.23856260379,HTTP_PROXY
1732,60825,1900,0,174.0,174.0,174.0,0.0,1621.4113760665564,40.11520263320304,0.0,168.03518190192253,0.9412135179898276,4714.464360150063,0.0,7550.066755674233,0.0,0.175736864205468,0.08577511262354978,540.472384781861,3.127486829235306,1083.3540253124488,596.1233228217648,0.08516930951861512,0.0,0.0,0.0,9.541751278350011,1.937984496124031,0.1302876751868125,0.04234589150484104,0.0,0.0,0.0,0.0,0.0,0.0,5647.770853307767,4714.464360150063,7550.066755674233,0.0,0.0,4403.335070349141,0.0,2527.1247739602168,0.0,0.0,81.35168961201501,0.0,0.0,0.0,64999.316051536756,4.097351591404291e-05,HTTP_PROXY
1733,137,137,0,50.0,50.0,50.0,0.0,26205.606216588425,708.701913186587,0.0,853.0521686591852,0.27046365459477806,1354.731137974156,0.0,2169.559412550067,0.0,0.0421809808685688,0.07146794935449252,494.44676020941773,2621.731501027722,26205.286533159986,554.6018028146208,2568.337311367193,0.0,0.0,0.0,168.5709392508502,1.937984496124031,0.1424154894806938,0.0016037504707168565,0.0,0.0,0.0,0.0,0.0,0.0,1322.3814258489874,1354.731137974156,2169.559412550067,0.0,0.0,1659.7186034392914,0.0,0.0,0.0,0.0,1437.2131831455986,0.0,0.0,0.0,64999.383656004924,0.0008624092315843817,HTTP_PROXY
1734,5353,5353,0,28.0,40.0,29.800000000000008,3.9541489751458614,25934.03505630993,441.26722896523347,0.0,317.7216945157041,0.1514596465730757,810.3755352609045,141.528493551753,1214.9532710280375,0.0,0.016022971845848315,0.04507544968004682,785.8826505119406,3330.8947141474005,25933.892810114765,891.8944081558624,3279.142664881858,0.0,0.0,0.0,104.95926406185012,1.937984496124031,0.08960235290348278,0.0016318885792599776,0.35127971482729403,0.0,0.0,0.0,0.0,0.0,796.5686274509803,810.3755352609043,1214.9532710280375,0.0,0.0,982.2824387701929,0.0,0.0,0.0,0.0,894.8685857321651,0.0,0.0,0.0,64999.38364720091,0.0008664423615890527,HTTP
1735,7680,60789,0,0.0,0.0,0.0,0.0,0.615875174497966,13.37173421106768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.13412488464914,0.6158781923019634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.951459398625009,7.751937984496124,114.1352063213345,114.13412488930832,0.0,16250.0,0.0,9.814283557300318,0.0,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000.0,0.0,0.0,0.0,0.0,0.0,0.0,SSL
1736,60790,7680,0,0.0,75.0,12.5,30.618621784789728,0.7897502237625633,26.74346842213536,15.505725190839692,24.142985905448636,0.0,1016.0483534806169,1853.524453731815,0.0,0.0,38.826059254539665,222.60166009714365,0.19662601917819938,0.2554007615117069,0.003791723921697884,0.004172846568366079,0.0,0.7908335442222784,0.5269839376517473,0.4975881259730758,15.902918797250019,20.348837209302324,178.08219178082197,267.1222087890103,21.062906151467256,32500.0,45.013850415512465,19.628567114600635,0.0,13000.0,389.50143815915635,1016.0483534806169,0.0,0.0,0.0,508.0771235018239,0.0,0.0,0.0,4073.4100341796875,27.11722987067167,0.0,0.0,0.0,64999.390201788156,2.433949351327941e-09,SSL
1737,60790,7680,0,0.0,0.0,0.0,0.0,0.16683338060279115,13.37173421106768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419.3537623600123,0.16683419809059344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.951459398625009,4.844961240310077,419.35483870967744,419.3537623646496,0.0,0.0,0.0,9.814283557300318,0.0,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.8980712890625,0.0,0.0,0.0,0.0,0.0,0.0,HTTP_PROXY
1738,137,137,0,50.0,50.0,50.0,0.0,48987.715629852755,187.20427895494754,0.0,225.3345351175206,0.27046365459477806,1354.731137974156,0.0,2169.559412550067,0.0,0.006267887670693585,0.009697428024633126,3499.1386848212296,12446.39244946973,48582.331593207055,4112.734833475038,12504.83752587804,0.0,0.0,0.0,44.528172632300056,1.937984496124031,0.02012409801470687,0.000354101315185513,0.0,0.0,0.0,0.0,0.0,0.0,1384.8940023436671,1354.731137974156,2169.559412550067,0.0,0.0,1558.1031787389268,0.0,176.3110307414105,0.0,0.0,379.6412181894034,0.0,0.0,0.0,64999.14007176325,0.002159427080034878,IP_ICMP
1739,137,137,0,50.0,50.0,50.0,0.0,812.0853134241721,26.74346842213536,0.0,32.19064787393152,0.27046365459477806,1354.731137974156,0.0,2169.559412550067,0.0,0.07561991109021914,0.12898291029431877,406.04410466194247,0.5251588698804857,406.2956767313853,447.1342205820072,0.0,0.0,0.0,0.0,6.361167518900007,1.937984496124031,0.17342166276690263,0.08562749854738225,0.0,0.0,0.0,0.0,0.0,0.0,1731.1175029295837,1354.731137974156,2169.559412550067,0.0,0.0,1117.7696717040126,0.0,940.3254972875226,0.0,0.0,54.23445974134334,0.0,0.0,0.0,64999.37808906025,0.0,HTTP_PROXY
1740,7777,58622,0,0.0,1034.0,206.8,462.41885774695646,3150.822267732976,40.11520263320304,0.0,332.8512990164519,0.0,9338.613311101848,20864.691413715314,0.0,0.0,0.13435184116134938,0.043613986128528126,1050.2785133880723,2737.612192530596,3148.560334927724,1732.51790745006,3256.505142209127,0.0,0.0,0.0,23.85437819587503,7.751937984496124,0.06704598649831361,0.021265328257331736,4804.166931046,16250.0,45.013850415512465,19.628567114600635,0.0,0.0,6712.4081176094605,9338.61331110185,0.0,0.0,0.0,8738.926524231372,0.0,0.0,0.0,5793.2281494140625,27.11722987067167,0.0,0.0,0.0,32499.695345882785,64999.417741820456,HTTP_PROXY
1741,443,51258,0,0.0,46.0,30.75,21.68524844220144,0.005416668201389323,26.74346842213536,0.0,9.97910084091877,0.2488265622271958,419.9666527719883,766.1234408758168,1995.9946595460615,0.0,4849.8062015503865,16249.999187495789,0.0021666778972804336,0.004616781273674599,0.0010833496919136812,0.0011922418766760227,0.0,0.0,0.0,0.0,15.902918797250019,4.844961240310077,21666.66666666666,10833.332430554761,10.565153725575975,0.0,90.02770083102493,14.721425335950476,0.0,0.0,1064.637264301694,419.9666527719883,1995.9946595460615,0.0,0.0,338.7180823345493,0.0,881.5551537070525,0.0,132.904052734375,27.11722987067167,0.0,0.0,0.0,0.0,0.0,HTTP_PROXY
1742,138,138,0,174.0,201.0,187.5,15.588457268119896,18156.633352712783,26.74346842213536,0.0,112.02345460128167,1.0872638914710078,4714.464360150063,0.0,8721.628838451268,0.0,0.012378959266506733,0.004734095557714132,9078.360618669207,16703.415964454973,1239.3796729663952,1363.9551090852253,0.0,0.0,0.0,0.0,6.361167518900007,1.937984496124031,0.007756579212528809,0.002794955389651791,5.459505274460312,0.0,0.0,0.0,0.0,0.0,6491.690635985939,4714.464360150063,8721.628838451268,0.0,0.0,3929.1297550807717,0.0,3937.6130198915007,0.0,0.0,54.23445974134334,0.0,0.0,0.0,32499.68127630242,64999.387505321174,HTTP_PROXY
1743,137,137,0,50.0,50.0,50.0,0.0,34603.887012767984,106.97387368854145,0.0,128.76259149572607,0.27046365459477806,1354.731137974156,0.0,2169.559412550067,0.0,0.005323959632789398,0.008073871772378517,4325.506123665074,12758.253438824382,34193.55236430737,5375.784983679237,13144.442919254414,0.0,0.0,0.0,25.44467007560003,1.937984496124031,0.01627948545492936,0.0009516014345309651,0.0,0.0,0.0,0.0,0.0,0.0,1442.5979191079866,1354.731137974156,2169.559412550067,0.0,0.0,1490.3595622720168,0.0,293.8517179023508,0.0,0.0,216.93783896537337,0.0,0.0,0.0,64999.375124453116,0.00152551940943724,HTTP
1744,445,50058,0,0.0,0.0,0.0,0.0,16250.947104435012,13.37173421106768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003249742849299312,16251.026734488574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.722335037800015,7.751937984496124,0.004333081725721126,0.003249747516688389,0.0,0.0,0.0,9.814283557300318,0.0,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.93896484375,0.0,0.0,0.0,0.0,0.0012376727042692284,0.0,YOUTUBE
1745,445,49867,0,0.0,0.0,0.0,0.0,48769.91519314263,13.37173421106768,7.752862595419847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010824435613959007,24385.076541813407,20923.44721420444,0.0,0.0,0.0,14565.530509141468,19411.924741362778,0.0,12.722335037800015,15.503875968992247,0.0014438549826263707,0.0018043757321304533,0.0,0.0,0.0,14.721425335950476,0.0,26000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.796142578125,0.0,0.0,0.0,0.0,32499.693061668677,64999.41143428135,HTTP_PROXY
1746,48338,80,0,0.0,0.0,0.0,0.0,62409.97676616008,160.46081053281216,85.28148854961832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012456166794142218,2713.4895105728037,4965.4738747072615,62410.88036262681,6244.0062843086,3444.0372852364635,62409.955142654704,7561.422007318721,4214.743220032345,152.66802045360018,93.02325581395348,0.013539505517122838,0.012456171461530628,0.0,0.0,0.0,117.77140268760381,0.0,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.775390625,0.0,0.0,0.0,0.0,64999.38856055944,0.0019109686564334305,HTTP_PROXY
1747,68,67,0,300.0,311.0,309.42857142857144,4.157609203101498,54231.45344891181,66.8586710553384,0.0,497.02360317350264,1.6822839315795193,8366.819508128388,171.93319652994967,13494.659546061417,0.0,0.014003603328349263,0.002812003066378561,10846.342970211062,21908.405116381295,51625.85846712952,14203.749454881794,23297.316779006203,0.0,0.0,0.0,15.902918797250019,1.937984496124031,0.00649223658349346,0.0002151130570886698,0.3883598696118153,0.0,0.0,0.0,0.0,0.0,9374.001278363696,8366.819508128388,13494.659546061417,0.0,0.0,8705.054715997916,0.0,2997.2875226039782,0.0,0.0,135.58614935335837,0.0,0.0,0.0,64999.38821264612,0.0021547261320341536,HTTP
1748,445,49719,0,0.0,1.0,0.6666666666666667,0.5773502691896257,48873.815014247586,13.37173421106768,0.0,0.0,0.005409273091895561,0.0,0.0,43.39118825100134,0.0,8.376660009222045e-06,0.0003574465969591919,48874.05449718248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.722335037800015,4.844961240310077,0.001440785521586192,0.00035745126434847557,0.0074890332982994684,0.0,0.0,9.814283557300318,0.0,13000.0,25.966762543943755,0.0,43.39118825100134,0.0,0.0,0.0,0.0,0.0,0.0,252.9144287109375,0.0,0.0,0.0,0.0,0.0037222313085077834,0.0,HTTP
1749,443,52849,0,0.0,31.0,20.666666666666664,17.8978583448784,0.16737504742293008,13.37173421106768,0.0,0.0,0.16768746584876237,0.0,0.0,1345.1268357810416,0.0,75.3383683541464,418.0053544960285,0.16737586756491354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.951459398625009,4.844961240310077,418.00643086816723,418.0053545006658,7.19696099966579,0.0,45.013850415512465,9.814283557300318,0.0,13000.0,804.9696388622564,0.0,1345.1268357810416,0.0,0.0,0.0,0.0,881.5551537070525,0.0,62.4847412109375,0.0,0.0,0.0,0.0,0.0,0.0,HTTP_PROXY
1750,443,52849,0,0.0,31.0,10.333333333333334,17.8978583448784,173.15625739427293,13.37173421106768,0.0,9.97910084091877,0.0,839.9333055439766,0.0,0.0,0.0,0.07329391587749914,0.4055796849558813,173.15710586433207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.951459398625009,4.844961240310077,0.40666301712676944,0.4055796896232414,7.19696099966579,0.0,45.013850415512465,9.814283557300318,0.0,13000.0,402.4848194311282,839.9333055439766,0.0,0.0,0.0,508.0771235018239,0.0,0.0,0.0,62.4847412109375,27.11722987067167,0.0,0.0,0.0,0.0,0.0,HTTP_PROXY
1751,137,137,0,50.0,50.0,50.0,0.0,834.8174448649427,26.74346842213536,0.0,32.19064787393152,0.27046365459477806,1354.731137974156,0.0,2169.559412550067,0.0,0.07356077883527076,0.12544120275677875,417.41022607633846,5.706918751921014,414.7371375307767,456.42416928506674,0.0,0.0,0.0,0.0,6.361167518900007,1.937984496124031,0.16869938612888757,0.0832663601890224,0.0,0.0,0.0,0.0,0.0,0.0,1731.1175029295837,1354.731137974156,2169.559412550067,0.0,0.0,1117.7696717040126,0.0,940.3254972875226,0.0,0.0,54.23445974134334,0.0,0.0,0.0,64999.37560569263,0.0,HTTP
1752,443,52849,0,31.0,31.0,31.0,0.0,641.2517233546549,13.37173421106768,0.0,9.97910084091877,0.16768746584876237,839.9333055439766,0.0,1345.1268357810416,0.0,0.03958307685365731,0.1087277793142813,641.2548655043861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.951459398625009,4.844961240310077,0.10981111643272676,0.10872778398166277,0.0,0.0,90.02770083102493,9.814283557300318,0.0,13000.0,1207.4544582933845,839.9333055439766,1345.1268357810416,0.0,0.0,508.0771235018239,0.0,881.5551537070525,0.0,62.4847412109375,27.11722987067167,0.0,0.0,0.0,0.0,0.0,IP_ICMP
1753,50723,445,0,0.0,0.0,0.0,0.0,32540.466844798935,0.0,7.752862595419847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010806338604539198,32540.626293912952,0.0,0.0,0.0,0.0,32540.4673857913,43367.66886350666,0.0,0.0,15.503875968992247,0.0,0.0032446113369371333,0.0,0.0,0.0,9.814283557300318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000.0,0.0,0.0,250.9307861328125,0.0,0.0,0.0,0.0,0.002478283019147811,0.0,HTTP
1754,445,49888,0,0.0,1.0,0.25,0.5,48763.755358064016,26.74346842213536,0.0,0.32190647873931516,0.0,13.54731137974156,24.713659383090867,0.0,0.0,8.395566106452058e-06,0.0010827171429255357,24381.99660918242,51952.8583926731,0.26867072359459293,0.29567598541565365,0.0,0.0,0.0,0.0,20.673794436425023,7.751937984496124,0.002888074740619508,0.00036070311312623514,0.0056167749737246015,0.0,0.0,14.721425335950476,0.0,0.0,8.655587514647918,13.54731137974156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.9307861328125,27.11722987067167,0.0,0.0,0.0,32499.695242822298,64999.41058755335,HTTP_PROXY
