Flow.ID,Source.IP,Source.Port,Destination.IP,Destination.Port,Protocol,Timestamp,Flow.Duration,Total.Fwd.Packets,Total.Backward.Packets,Total.Length.of.Fwd.Packets,Total.Length.of.Bwd.Packets,Fwd.Packet.Length.Max,Fwd.Packet.Length.Min,Fwd.Packet.Length.Mean,Fwd.Packet.Length.Std,Bwd.Packet.Length.Max,Bwd.Packet.Length.Min,Bwd.Packet.Length.Mean,Bwd.Packet.Length.Std,Flow.Bytes.s,Flow.Packets.s,Flow.IAT.Mean,Flow.IAT.Std,Flow.IAT.Max,Flow.IAT.Min,Fwd.IAT.Total,Fwd.IAT.Mean,Fwd.IAT.Std,Fwd.IAT.Max,Fwd.IAT.Min,Bwd.IAT.Total,Bwd.IAT.Mean,Bwd.IAT.Std,Bwd.IAT.Max,Bwd.IAT.Min,Fwd.PSH.Flags,Bwd.PSH.Flags,Fwd.URG.Flags,Bwd.URG.Flags,Fwd.Header.Length,Bwd.Header.Length,Fwd.Packets.s,Bwd.Packets.s,Min.Packet.Length,Max.Packet.Length,Packet.Length.Mean,Packet.Length.Std,Packet.Length.Variance,FIN.Flag.Count,SYN.Flag.Count,RST.Flag.Count,PSH.Flag.Count,ACK.Flag.Count,URG.Flag.Count,CWE.Flag.Count,ECE.Flag.Count,Down.Up.Ratio,Average.Packet.Size,Avg.Fwd.Segment.Size,Avg.Bwd.Segment.Size,Fwd.Avg.Bytes.Bulk,Fwd.Avg.Packets.Bulk,Fwd.Avg.Bulk.Rate,Bwd.Avg.Bytes.Bulk,Bwd.Avg.Packets.Bulk,Bwd.Avg.Bulk.Rate,Subflow.Fwd.Packets,Subflow.Fwd.Bytes,Subflow.Bwd.Packets,Subflow.Bwd.Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active.Mean,Active.Std,Active.Max,Active.Min,Idle.Mean,Idle.Std,Idle.Max,Idle.Min,Label
169.254.255.255-169.254.86.96-137-137-17,169.254.86.96,137,169.254.255.255,137,17,02/12/2019 09:38:05 AM,1528311,2,1,100.0,50.0,50.0,50.0,50.0,0.0,50.0,50.0,50.0,0.0,98.14756289786568,1.9629512579573136,764155.5,95.45941546018392,764223.0,764088.0,764088.0,764088.0,0.0,764088.0,764088.0,0,0,0,0,0,0,0,0,0,16,8,1.3086341719715424,0.6543170859857712,50.0,50.0,50.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,66.66666666666667,50.0,50.0,0,0,0,0,0,0,0,33,0,16,-1,-1,2,0,0,0,0,0,1.575261485784924E15,0.0,1.575261485784924E15,1.575261485784924E15,No Label
192.168.14.155-209.85.229.247-41294-443-6,192.168.14.155,41294,209.85.229.247,443,6,02/12/2019 09:39:31 AM,56111658,547,564,2978.0,771313.0,1188.0,0.0,5.444241316270556,75.50413046169605,1730.0,0.0,1367.5762411347528,193.62239955279247,13799.11105104041,19.799807020494743,50551.043243243235,672123.7573194946,1.0254754E7,3.0,4.6225718E7,84662.48717948716,879860.3446390071,1.0495933E7,266.0,5.6111658E7,99665.46714031973,960594.3053874274,1.0493384E7,271.0,0,0,0,0,29696,18064,9.74841983817338,10.051387182321363,0.0,1730.0,696.3048561151077,697.1217046940334,485978.67115551507,1,2,0,16,1110,0,0,0,1.0,696.931593159316,5.444241316270567,1367.5762411347519,0,0,0,0,279,234120,0,2,0,694,-1,279,4,0,0,0,0,0,1.5738411501055868E15,4.730280628709613E13,1.575261617401702E15,9167365.0,No Label
192.168.14.155-209.85.229.247-41294-443-6,192.168.14.155,41294,209.85.229.247,443,6,02/12/2019 09:40:27 AM,27,1,1,0.0,31.0,0.0,0.0,0.0,0.0,31.0,31.0,31.0,0.0,1148148.148148148,74074.07407407407,27.0,0.0,27.0,27.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,37037.03703703704,37037.03703703704,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,1,0,0,1,2,0,0,0,1.0,31.0,0.0,31.0,0,0,0,0,0,0,0,0,0,15,-1,12225,0,0,0,0,0,0,0,0,0,0,No Label
192.168.14.250-192.168.14.5-8002-50055-6,192.168.14.250,8002,192.168.14.5,50055,6,02/12/2019 09:39:27 AM,64000762,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03124962793411741,6.4000762E7,0.0,6.4000762E7,6.4000762E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.015624813967058705,0.015624813967058705,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-1,513,0,0,0,0,0,0,0,0,0,0,No Label
192.168.14.155-52.73.231.15-50830-443-6,192.168.14.155,50830,52.73.231.15,443,6,02/12/2019 09:38:29 AM,94318471,11,9,1864.0,905.0,368.0,0.0,169.45454545454547,165.45958034297297,195.0,0.0,100.55555555555556,97.6692263600863,29.357982276875543,0.21204754262820905,4964130.052631579,1.1662185965675915E7,3.1824429E7,17.0,9.4318332E7,9431833.200000001,1.5006428482984297E7,3.1824429E7,60.0,9.4318454E7,1.178980675E7,1.6218266509197593E7,3.202018E7,1739.0,0,1,0,0,352,288,0.11662614844551498,0.09542139418269407,0.0,368.0,137.95238095238093,136.6903347682184,18684.24761904762,0,0,0,12,20,0,0,0,0.0,144.85,169.45454545454547,100.55555555555556,0,0,0,0,0,0,0,93,0,45,-1,806,7,0,0,0,0,0,1.5752615571564145E15,3.439466063972157E7,1.57526160402008E15,1.575261509705807E15,No Label
162.125.81.1-192.168.14.155-443-53874-6,192.168.14.155,53874,162.125.81.1,443,6,02/12/2019 09:38:50 AM,61281824,15,14,1302.0,3530.0,464.0,0.0,86.80000000000001,138.47237991744058,1448.0,0.0,252.14285714285717,428.4944766079447,78.84882799833112,0.4732235124072025,2188636.5714285714,1.1009283177791083E7,5.8345197E7,8.0,6.1281758E7,4377268.428571429,1.5537704838375343E7,5.8345197E7,17.0,6.1281814E7,4713985.692307693,1.6142799880776959E7,5.8422284E7,32.0,0,1,0,0,480,448,0.2447707822795875,0.228452730127615,0.0,1448.0,164.5666666666666,313.87342972137264,98516.52988505745,0,0,0,15,29,0,0,0,0.0,170.24137931034483,86.8,252.14285714285714,0,0,0,0,7,3255,0,44,0,121,-1,863,7,0,0,0,0,0,1.5752615512203528E15,2.8866500838473875E7,1.575261591930933E15,1.57526153064922E15,No Label
192.168.14.249-239.255.255.250-58684-1900-17,192.168.14.249,58684,239.255.255.250,1900,17,02/12/2019 09:38:45 AM,12053173,4,1,532.0,133.0,133.0,133.0,133.0,0.0,133.0,133.0,133.0,0.0,55.172194077028514,0.41482852689495125,3013293.25,26424.65966195213,3052930.0,2999968.0,9053205.0,3017735.0,30479.81461557796,3052930.0,3000082.0,0,0,0,0,0,0,0,0,0,32,8,0.331862821515961,0.08296570537899026,133.0,133.0,133.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,159.6,133.0,133.0,0,0,0,0,0,0,0,106,0,26,-1,-1,4,0,0,0,0,0,1.575261531938481E15,3000179.8395157913,1.575261534956104E15,1.575261528956054E15,No Label
192.168.14.174-192.168.14.255-137-137-17,192.168.14.174,137,192.168.14.255,137,17,02/12/2019 09:37:54 AM,48067893,5,1,250.0,50.0,50.0,50.0,50.0,0.0,50.0,50.0,50.0,0.0,6.241172251922921,0.12482344503845842,9613578.6,1.981496197067637E7,4.5059659E7,747623.0,4.732027E7,1.18300675E7,2.2153061569611087E7,4.5059659E7,749909.0,0,0,0,0,0,0,0,0,0,40,8,0.10401953753204868,0.020803907506409737,50.0,50.0,50.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,58.333333333333336,50.0,50.0,0,0,0,0,0,0,0,41,0,8,-1,-1,5,0,0,0,0,0,1.575261498979745E15,2.602598437587147E7,1.575261522261709E15,1.575261475704366E15,No Label
192.168.14.155-74.125.98.41-44958-443-6,192.168.14.155,44958,74.125.98.41,443,6,02/12/2019 09:40:03 AM,78406242,3450,4298,4421.0,5940183.0,1273.0,0.0,1.2814492753623217,38.687227470690914,1992.0,0.0,1382.080735225685,131.0514850541674,75817.99418469769,98.81866293247417,10120.852200851918,290064.8663324821,1.0225759E7,1.0,6.869419E7,19917.132502174565,402348.6890184092,1.0239997E7,10.0,7.8406242E7,18246.740051198496,390086.94334875233,1.0239065E7,5.0,0,0,0,0,156368,137552,44.001598750262765,54.8170641822114,0.0,1992.0,767.1446638275936,693.6923413026971,481209.0643820175,1,2,0,78,7747,0,0,0,1.0,767.2436757872999,1.2814492753623188,1382.0807352256863,0,0,0,0,1431,701535,0,0,0,766,-1,294,5,0,0,0,0,0,1.5750582640260625E15,1.7898389104842234E13,1.575261671900716E15,9672046.0,No Label
192.168.14.155-74.125.98.41-44958-443-6,192.168.14.155,44958,74.125.98.41,443,6,02/12/2019 09:41:21 AM,29,1,1,0.0,31.0,0.0,0.0,0.0,0.0,31.0,31.0,31.0,0.0,1068965.5172413792,68965.5172413793,29.0,0.0,29.0,29.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,34482.75862068965,34482.75862068965,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,1,0,0,1,2,0,0,0,1.0,31.0,0.0,31.0,0,0,0,0,0,0,0,0,0,15,-1,7896,0,0,0,0,0,0,0,0,0,0,No Label
192.168.14.155-74.125.98.41-44962-443-6,192.168.14.155,44962,74.125.98.41,443,6,02/12/2019 09:40:33 AM,48253700,483,648,2973.0,886941.0,1186.0,0.0,6.155279503105592,80.18033815489514,1396.0,0.0,1368.7361111111113,182.73801939556012,18442.399235706278,23.438617142312403,42702.389380531036,632785.551461668,1.0226038E7,2.0,3.8540678E7,79959.91286307055,862388.1965791895,1.0239997E7,42.0,4.82537E7,74580.6800618238,836364.2900274083,1.0239612E7,14.0,0,0,0,0,21040,20752,10.009595119130761,13.429022023181641,0.0,1396.0,786.1431095406367,690.4110366179465,476667.3994838674,1,2,0,18,1130,0,0,0,1.0,786.8381962864721,6.15527950310559,1368.736111111111,0,0,0,0,322,1035564,0,2,0,784,-1,283,4,0,0,0,0,0,1.5738663708856292E15,4.688195616462834E13,1.575261672156989E15,9671856.0,No Label
192.168.14.155-74.125.98.41-44962-443-6,192.168.14.155,44962,74.125.98.41,443,6,02/12/2019 09:41:21 AM,9,1,1,0.0,31.0,0.0,0.0,0.0,0.0,31.0,31.0,31.0,0.0,3444444.4444444445,222222.22222222222,9.0,0.0,9.0,9.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,111111.11111111111,111111.11111111111,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,1,0,0,1,2,0,0,0,1.0,31.0,0.0,31.0,0,0,0,0,0,0,0,0,0,15,-1,6215,0,0,0,0,0,0,0,0,0,0,No Label
185.199.108.154-192.168.14.155-443-44050-6,192.168.14.155,44050,185.199.108.154,443,6,02/12/2019 09:39:22 AM,65199546,128,180,1278.0,245862.0,517.0,0.0,9.984375,56.55489763805072,1448.0,0.0,1365.9,315.63231030308447,3790.5171916381137,4.7239592741949465,212376.3713355049,3355551.229755219,5.8804696E7,8.0,6.5018268E7,511954.86614173226,5214498.578315111,5.8804696E7,54.0,6.5199497E7,364243.0,4407093.4218112845,5.8986227E7,270.0,0,0,0,0,4492,5776,1.9632038542108867,2.7607554199840596,0.0,1448.0,799.8058252427187,712.6193460071223,507826.33230361866,0,2,0,18,307,0,0,0,1.0,802.4025974025974,9.984375,1365.9,0,0,0,0,179,40977,0,4,0,798,-1,63,7,0,0,0,0,0,1.575261566296766E15,5155855.939002468,1.575261627542367E15,1.575261562524401E15,No Label
169.254.100.100-255.255.255.255-68-67-17,169.254.100.100,68,255.255.255.255,67,17,02/12/2019 09:37:28 AM,31121189,5,1,1500.0,300.0,300.0,300.0,300.0,0.0,300.0,300.0,300.0,0.0,57.8384071379792,0.1927946904599307,6224237.8,6100703.647657105,1.6000651E7,983884.0,3.0137305E7,7534326.25,6179204.507854787,1.6000651E7,2072023.0,0,0,0,0,0,0,0,0,0,40,8,0.16066224204994223,0.03213244840998845,300.0,300.0,300.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,350.0,300.0,300.0,0,0,0,0,0,0,0,250,0,50,-1,-1,5,0,0,0,0,0,1.5752614592344608E15,9290626.429805739,1.575261471959002E15,1.575261451006155E15,No Label
192.168.14.155-74.125.98.41-44970-443-6,192.168.14.155,44970,74.125.98.41,443,6,02/12/2019 09:41:23 AM,5199972,6,5,633.0,147.0,551.0,0.0,105.5,219.2630839881625,147.0,0.0,29.4,65.74039853849382,150.00080769665684,2.1153960059784938,519997.2,1625321.1823199608,5145691.0,28.0,5182206.0,1036441.2,2307302.382778794,5163856.0,33.0,54248.0,13562.0,8867.982972468992,18783.0,288.0,0,0,0,0,192,176,1.1538523668973601,0.9615436390811335,0.0,551.0,65.00000000000001,158.9945682319768,25279.272727272728,1,2,0,4,10,0,0,0,0.0,70.9090909090909,105.5,29.4,0,0,0,0,0,0,0,57,0,13,-1,261,3,0,0,0,0,0,1.5752616844523162E15,1822038.9309473448,1.575261688961471E15,1.575261683779733E15,No Label
192.168.14.155-74.125.98.41-44970-443-6,74.125.98.41,443,192.168.14.155,44970,6,02/12/2019 09:41:28 AM,42,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47619.04761904762,42.0,0.0,42.0,42.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,23809.52380952381,23809.52380952381,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-1,261,0,0,0,0,0,0,0,0,0,0,No Label
192.168.14.239-192.168.14.255-138-138-17,192.168.14.239,138,192.168.14.255,138,17,02/12/2019 09:39:29 AM,90337635,8,1,1448.0,181.0,181.0,181.0,181.0,0.0,181.0,181.0,181.0,0.0,18.032351632849366,0.09962625211518986,1.1292204374999998E7,1.5537403703306261E7,3.006042E7,19545.0,9.0274625E7,1.2896375E7,1.6050794615876416E7,3.006042E7,19545.0,0,0,0,0,0,0,0,0,0,64,8,0.08855666854683543,0.011069583568354429,181.0,181.0,181.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,201.11111111111111,181.0,181.0,0,0,0,0,0,0,0,160,0,20,-1,-1,8,0,0,0,0,0,1.575261608540628E15,3.3462125904044237E7,1.575261660072935E15,1.575261569824195E15,No Label
192.168.14.155-209.85.229.247-41298-443-6,192.168.14.155,41298,209.85.229.247,443,6,02/12/2019 09:40:30 AM,60376315,476,661,2979.0,905622.0,1189.0,0.0,6.258403361344529,80.949928856463,2360.0,0.0,1370.0786686838132,195.8465304743258,15048.96415092574,18.831887967988774,53148.16461267601,686179.3622468248,1.0255764E7,2.0,5.0449362E7,106209.18315789477,980381.2579904465,1.0495917E7,508.0,6.0376315E7,91479.26515151512,917316.7880988342,1.0496086E7,23.0,0,0,0,0,27464,21168,7.883886255727929,10.948001712260844,0.0,2360.0,798.4191564147634,691.5592855550844,478254.2454374588,1,2,0,15,1136,0,0,0,1.0,799.1213720316623,6.258403361344538,1370.0786686838123,0,0,0,0,327,288180,0,2,0,796,-1,279,4,0,0,0,0,0,1.5738737488932175E15,4.675787497546123E13,1.575261681402717E15,9204885.0,No Label
192.168.14.155-209.85.229.247-41298-443-6,192.168.14.155,41298,209.85.229.247,443,6,02/12/2019 09:41:31 AM,28,1,1,0.0,31.0,0.0,0.0,0.0,0.0,31.0,31.0,31.0,0.0,1107142.857142857,71428.57142857143,28.0,0.0,28.0,28.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,35714.28571428572,35714.28571428572,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,1,0,0,1,2,0,0,0,1.0,31.0,0.0,31.0,0,0,0,0,0,0,0,0,0,15,-1,11678,0,0,0,0,0,0,0,0,0,0,No Label
169.254.255.255-169.254.86.96-138-138-17,169.254.86.96,138,169.254.255.255,138,17,02/12/2019 09:36:49 AM,49194874,1,1,205.0,174.0,205.0,205.0,205.0,0.0,174.0,174.0,174.0,0.0,7.704054694804179,0.04065464218894026,4.9194874E7,0.0,4.9194874E7,4.9194874E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.02032732109447013,0.02032732109447013,174.0,205.0,184.33333333333334,17.8978583448784,320.33333333333337,0,0,0,0,0,0,0,0,1.0,276.5,205.0,174.0,0,0,0,0,0,0,0,102,0,87,-1,-1,1,0,0,0,0,0,4.9194874E7,0.0,4.9194874E7,4.9194874E7,No Label
136.153.35.0-0.0.42.123-0-0-0,136.153.35.0,0,0.0.42.123,0,0,02/12/2019 09:39:46 AM,119999179,120,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0083402320610877,999993.1583333334,95.01782193145077,1000203.0,999776.0,1.18999004E8,999991.6302521006,93.92720455234783,1000203.0,999776.0,0,0,0,0,0,0,0,0,0,0,0,1.0000068417134753,0.008333390347612294,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,1.575261646877021E15,3.44961145381592E7,1.575261705875996E15,1.575261587876807E15,No Label
192.168.14.189-192.168.14.255-137-137-17,192.168.14.189,137,192.168.14.255,137,17,02/12/2019 09:39:27 AM,92255453,4,1,200.0,50.0,50.0,50.0,50.0,0.0,50.0,50.0,50.0,0.0,2.709866917026574,0.054197338340531476,2.306386325E7,4.060672286190284E7,8.3816351E7,747894.0,8.5314078E7,2.8438026E7,4.795903627883018E7,8.3816351E7,747894.0,0,0,0,0,0,0,0,0,0,32,8,0.043357870672425185,0.010839467668106296,50.0,50.0,50.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,60.0,50.0,50.0,0,0,0,0,0,0,0,40,0,10,-1,-1,4,0,0,0,0,0,1.1814462021663135E15,7.876307968166268E14,1.575261658765339E15,6941375.0,No Label
192.168.14.239-192.168.14.255-137-137-17,192.168.14.239,137,192.168.14.255,137,17,02/12/2019 09:39:29 AM,117991583,3,1,150.0,50.0,50.0,50.0,50.0,0.0,50.0,50.0,50.0,0.0,1.6950361620286083,0.03390072324057217,3.933052766666667E7,6.679875497571683E7,1.16463086E8,764100.0,1528497.0,764248.5,210.0107140124046,764397.0,764100.0,0,0,0,0,0,0,0,0,0,24,8,0.025425542430429125,0.008475180810143042,50.0,50.0,50.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,62.5,50.0,50.0,0,0,0,0,0,0,0,37,0,12,-1,-1,3,0,0,0,0,0,1.0501744580363304E15,9.094776582050278E14,1.575261687054644E15,1.16463086E8,No Label
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,02/12/2019 09:39:51 AM,119722576,123,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03572779790505,973354.2764227641,1417734.529535924,8673369.0,461.0,1.18938583E8,974906.4180327867,1423475.9410733262,8673369.0,461.0,0,0,0,0,0,0,0,0,0,0,0,1.0273751543735576,0.00835264353149234,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,1.57526164637608E15,2.779908374541484E7,1.575261709828996E15,1.575261592683969E15,No Label
192.168.14.155-116.202.114.39-44448-80-6,116.202.114.39,80,192.168.14.155,44448,6,02/12/2019 09:39:52 AM,112639559,13,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24858051867905484,4171835.518518519,4776305.041320059,1.0242012E7,8.0,1.02397495E8,8533124.583333334,2810955.187237102,1.0242009E7,2798915.0,1.12639559E8,8045682.785714285,3504905.686835111,1.0242049E7,42.0,0,0,0,0,416,480,0.11541238367241831,0.13316813500663652,0.0,0.0,0.0,0.0,0.0,0,0,0,0,28,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-1,501,0,0,0,0,0,0,1.5752616484630055E15,3.204373549396964E7,1.575261704834445E15,1.575261592195046E15,No Label
192.168.14.155-209.85.229.247-41100-443-6,209.85.229.247,443,192.168.14.155,41100,6,02/12/2019 09:39:52 AM,113770666,10047,6335,1.3940708E7,10062.0,2792.0,0.0,1387.5493182044402,101.0617097277046,1258.0,0.0,1.5883188634569811,44.671025582782505,122621.85403748976,143.99142218258615,6945.282095110176,223228.79735393717,1.0235374E7,1.0,1.13529685E8,11300.983973720866,292987.0615949445,1.0476303E7,5.0,1.13770666E8,17961.898642248154,361431.4489764886,1.0235374E7,3.0,0,0,0,0,321504,324088,88.30923078186076,55.68219140072538,0.0,2792.0,851.539400598182,680.1800855240872,462644.94874355453,0,0,0,122,16382,0,0,0,0.0,851.591380783787,1387.549318204439,1.588318863456985,0,0,0,0,1255,793632,0,850,0,0,-1,24576,10038,0,0,0,0,0,1.575261650516834E15,3.635723720545141E7,1.575261705812878E15,1.575261592529697E15,No Label
192.168.14.171-192.168.14.255-137-137-17,192.168.14.171,137,192.168.14.255,137,17,02/12/2019 09:39:45 AM,92574695,8,1,400.0,50.0,50.0,50.0,50.0,0.0,50.0,50.0,50.0,0.0,4.860939590457198,0.09721879180914395,1.1571836875E7,2.0042161192371055E7,4.4254133E7,745625.0,9.1828729E7,1.3118389857142856E7,2.1126110675885946E7,4.4254133E7,745625.0,0,0,0,0,0,0,0,0,0,64,8,0.08641670383035017,0.010802087978793772,50.0,50.0,50.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,55.55555555555556,50.0,50.0,0,0,0,0,0,0,0,44,0,5,-1,-1,8,0,0,0,0,0,1.575261631346846E15,3.658752154649746E7,1.57526167697903E15,1.575261585899984E15,No Label
172.217.169.238-192.168.14.155-443-53066-6,192.168.14.155,53066,172.217.169.238,443,6,02/12/2019 09:40:05 AM,119996459,50,79,9088.0,2534.0,658.0,0.0,181.76000000000002,262.14465238778035,502.0,0.0,32.07594936708862,60.39777805216371,96.85285796641716,1.0750317223944084,937472.3359375002,3346608.734313686,1.8922113E7,12.0,1.19864284E8,2446209.87755102,5094106.534689154,1.8935536E7,52.0,1.05214262E8,1348900.7948717955,3910710.3099582074,1.8938374E7,12.0,0,1,0,0,1600,2528,0.4166789621683753,0.658352760226033,0.0,658.0,93.26153846153846,186.9009418786705,34931.962075134164,0,0,0,79,129,0,0,0,1.0,93.98449612403101,181.76,32.075949367088604,0,0,0,0,6,4095,0,70,0,19,-1,1050,36,0,0,0,0,0,1.5752616605263835E15,3.455529294638975E7,1.575261725606947E15,1.575261605663023E15,No Label
192.168.14.155-209.85.229.247-41310-443-6,192.168.14.155,41310,209.85.229.247,443,6,02/12/2019 09:41:35 AM,31893239,248,289,1792.0,390811.0,1190.0,0.0,7.225806451612907,83.18929574453982,1396.0,0.0,1352.287197231835,240.40591514542413,12309.91308220529,16.83742438326819,59502.31156716417,741547.9688265054,1.0090377E7,4.0,2.1720908E7,87938.8987854251,913270.423633102,1.0332009E7,739.0,3.1893239E7,110740.41319444445,1026282.1703016299,1.0332212E7,511.0,0,0,0,0,7936,9264,7.775942731937637,9.061481651330553,0.0,1396.0,729.7453531598519,696.3000917103177,484833.8177157968,1,2,0,11,536,0,0,0,1.0,731.1042830540038,7.225806451612903,1352.287197231834,0,0,0,0,284,285107,0,3,0,727,-1,270,3,0,0,0,0,0,1.5723172822855878E15,6.8104501658631734E13,1.575261716985249E15,9441176.0,No Label
192.168.14.155-209.85.229.247-41310-443-6,192.168.14.155,41310,209.85.229.247,443,6,02/12/2019 09:42:07 AM,31,1,1,0.0,31.0,0.0,0.0,0.0,0.0,31.0,31.0,31.0,0.0,1000000.0,64516.12903225806,31.0,0.0,31.0,31.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,32258.06451612903,32258.06451612903,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,1,0,0,1,2,0,0,0,1.0,31.0,0.0,31.0,0,0,0,0,0,0,0,0,0,15,-1,6044,0,0,0,0,0,0,0,0,0,0,No Label
192.168.14.246-192.168.14.255-137-137-17,192.168.14.246,137,192.168.14.255,137,17,02/12/2019 09:37:10 AM,1499269,2,1,100.0,50.0,50.0,50.0,50.0,0.0,50.0,50.0,50.0,0.0,100.04875709429062,2.0009751418858124,749634.5,450.4270196158308,749953.0,749316.0,749953.0,749953.0,0.0,749953.0,749953.0,0,0,0,0,0,0,0,0,0,16,8,1.333983427923875,0.6669917139619375,50.0,50.0,50.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,66.66666666666667,50.0,50.0,0,0,0,0,0,0,0,33,0,16,-1,-1,2,0,0,0,0,0,1.575261431024556E15,0.0,1.575261431024556E15,1.575261431024556E15,No Label
192.168.14.250-192.168.14.4-8002-54422-6,192.168.14.250,8002,192.168.14.4,54422,6,02/12/2019 09:41:10 AM,63999093,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125044287737015,6.3999093E7,0.0,6.3999093E7,6.3999093E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.015625221438685076,0.015625221438685076,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-1,513,0,0,0,0,0,0,0,0,0,0,No Label
185.199.108.154-192.168.14.155-443-44050-6,192.168.14.155,44050,185.199.108.154,443,6,02/12/2019 09:41:25 AM,53142521,4,2,77.0,92.0,46.0,0.0,19.25,23.05609102457165,46.0,46.0,46.0,0.0,3.1801276420439293,0.11290393995422233,1.06285042E7,2.3664870643024508E7,5.296128E7,23.0,5.2961525E7,1.7653841666666664E7,3.0577138539381057E7,5.296128E7,23.0,180938.0,180938.0,0.0,180938.0,180938.0,0,1,0,0,128,64,0.0752692933028149,0.03763464665140745,0.0,46.0,30.714285714285708,21.68497395059757,470.2380952380952,1,0,0,4,6,0,0,0,0.0,35.833333333333336,19.25,46.0,0,0,0,0,0,0,0,12,0,15,-1,63,2,0,0,0,0,0,1.57526170355447E15,3.0629477929524034E7,1.57526173892219E15,1.57526168578003E15,No Label
185.199.108.154-192.168.14.155-443-44050-6,185.199.108.154,443,192.168.14.155,44050,6,02/12/2019 09:42:19 AM,89,2,2,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0.0,0.0,0.0,0.0,348314.6067415731,44943.8202247191,29.666666666666664,14.977761292440647,42.0,13.0,47.0,47.0,0.0,47.0,47.0,76.0,76.0,0.0,76.0,76.0,0,0,0,0,64,52,22471.91011235955,22471.91011235955,0.0,31.0,6.2,13.863621460498697,192.20000000000002,1,0,1,1,3,0,0,0,1.0,7.75,15.5,0.0,0,0,0,0,0,0,0,7,0,0,-1,0,1,0,0,0,0,0,1.575261739103384E15,0.0,1.575261739103384E15,1.575261739103384E15,No Label
255.255.255.255-0.0.0.0-67-68-17,0.0.0.0,68,255.255.255.255,67,17,02/12/2019 09:40:16 AM,50066302,2,1,622.0,311.0,311.0,311.0,311.0,0.0,311.0,311.0,311.0,0.0,18.63528886155802,0.05992054296320907,2.5033151E7,1.132887452522765E7,3.3043875E7,1.7022427E7,3.3043875E7,3.3043875E7,0.0,3.3043875E7,3.3043875E7,0,0,0,0,0,0,0,0,0,16,8,0.03994702864213938,0.01997351432106969,311.0,311.0,311.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,414.6666666666667,311.0,311.0,0,0,0,0,0,0,0,207,0,103,-1,-1,2,0,0,0,0,0,7.87630833522042E14,1.1138781828367501E15,1.575261650021657E15,1.7022427E7,No Label
